species,family,freshwater,marine,depth_min,depth_max,depth_cat
Liopropoma_eukrines,Serranidae,0,1,30,150,shallow
Liopropoma_lunulatum,Serranidae,0,1,100,350,intermediate
Liopropoma_mowbrayi,Serranidae,0,1,30,60,shallow
Liopropoma_rubre,Serranidae,0,1,3,45,shallow
Luzonichthys_waitei,Serranidae,0,1,1,55,shallow
Meganthias_natalensis,Serranidae,0,1,88,183,shallow
Mycteroperca_acutirostris,Serranidae,0,1,3,40,shallow
Mycteroperca_fusca,Serranidae,0,1,1,200,intermediate
Mycteroperca_interstitialis,Serranidae,0,1,2,150,shallow
Mycteroperca_jordani,Serranidae,0,1,5,30,shallow
Mycteroperca_microlepis,Serranidae,0,1,30,160,shallow
Mycteroperca_phenax,Serranidae,0,1,30,100,shallow
Mycteroperca_prionura,Serranidae,0,1,8,55,shallow
Mycteroperca_rosacea,Serranidae,0,1,1,50,shallow
Mycteroperca_rubra,Serranidae,0,1,15,200,intermediate
Mycteroperca_tigris,Serranidae,0,1,10,40,shallow
Mycteroperca_venenosa,Serranidae,0,1,2,137,shallow
Mycteroperca_xenarcha,Serranidae,0,1,0,60,shallow
Nemanthias_carberryi,Serranidae,0,1,4,30,shallow
Odontanthias_borbonius,Serranidae,0,1,92,300,intermediate
Odontanthias_elizabethae,Serranidae,0,1,107,291,intermediate
Paralabrax_albomaculatus,Serranidae,0,1,10,75,shallow
Paralabrax_auroguttatus,Serranidae,0,1,40,107,shallow
Paralabrax_clathratus,Serranidae,0,1,1,61,shallow
Paralabrax_humeralis,Serranidae,0,1,60,180,shallow
Paralabrax_loro,Serranidae,0,1,10,60,shallow
Paralabrax_nebulifer,Serranidae,0,1,1,183,shallow
Paranthias_colonus,Serranidae,0,1,10,70,shallow
Paranthias_furcifer,Serranidae,0,1,8,100,shallow
Plectropomus_areolatus,Serranidae,0,1,1,20,shallow
Plectropomus_laevis,Serranidae,0,1,4,100,shallow
Plectropomus_leopardus,Serranidae,0,1,3,100,shallow
Plectropomus_maculatus,Serranidae,0,1,5,100,shallow
Plectropomus_oligacanthus,Serranidae,0,1,5,147,shallow
Plectropomus_pessuliferus,Serranidae,0,1,25,147,shallow
Pogonoperca_punctata,Serranidae,0,1,10,216,intermediate
Pronotogrammus_martinicensis,Serranidae,0,1,65,230,intermediate
Pronotogrammus_multifasciatus,Serranidae,0,1,40,200,intermediate
Pseudanthias_cooperi,Serranidae,0,1,10,91,shallow
Pseudanthias_evansi,Serranidae,0,1,4,40,shallow
Pseudanthias_fasciatus,Serranidae,0,1,20,150,shallow
Pseudanthias_huchtii,Serranidae,0,1,3,30,shallow
Pseudanthias_olivaceus,Serranidae,0,1,1,34,shallow
Pseudanthias_pascalus,Serranidae,0,1,5,60,shallow
Pseudanthias_pleurotaenia,Serranidae,0,1,0,180,shallow
Pseudanthias_pulcherrimus,Serranidae,0,1,10,70,shallow
Pseudanthias_randalli,Serranidae,0,1,15,120,shallow
Pseudanthias_squamipinnis,Serranidae,0,1,0,55,shallow
Pseudogramma_gregoryi,Serranidae,0,1,1,61,shallow
Pseudogramma_polyacantha,Serranidae,0,1,1,65,shallow
Pseudogramma_thaumasia,Serranidae,0,1,1,37,shallow
Rypticus_bicolor,Serranidae,0,1,3,68,shallow
Rypticus_carpenteri,Serranidae,0,1,0,40,shallow
Rypticus_nigripinnis,Serranidae,0,1,3,60,shallow
Rypticus_saponaceus,Serranidae,0,1,1,62,shallow
Rypticus_subbifrenatus,Serranidae,0,1,1,26,shallow
Saloptia_powelli,Serranidae,0,1,140,367,intermediate
Schultzea_beta,Serranidae,0,1,15,110,shallow
Serranus_accraensis,Serranidae,0,1,25,150,shallow
Serranus_baldwini,Serranidae,0,1,1,80,shallow
Serranus_cabrilla,Serranidae,0,1,5,500,intermediate
Serranus_hepatus,Serranidae,0,1,5,100,shallow
Serranus_notospilus,Serranidae,0,1,75,165,shallow
Serranus_phoebe,Serranidae,0,1,27,400,intermediate
Serranus_psittacinus,Serranidae,0,1,6,61,shallow
Serranus_scriba,Serranidae,0,1,5,150,shallow
Serranus_tabacarius,Serranidae,0,1,4,70,shallow
Serranus_tigrinus,Serranidae,0,1,0,40,shallow
Serranus_tortugarum,Serranidae,0,1,12,396,intermediate
Suttonia_lineata,Serranidae,0,1,1,61,shallow
Triso_dermopterus,Serranidae,0,1,22,103,shallow
Variola_albimarginata,Serranidae,0,1,4,200,intermediate
Variola_louti,Serranidae,0,1,3,300,intermediate
Zalanthias_kelloggi,Serranidae,0,1,60,400,intermediate
Serrivomer_sector,Serrivomeridae,0,1,0,3243,deep
Stemonidium_hypomelas,Serrivomeridae,0,1,500,1229,deep
Setarches_guentheri,Setarchidae,0,1,150,780,intermediate
Setarches_longimanus,Setarchidae,0,1,180,704,intermediate
Siganus_argenteus,Siganidae,0,1,0,40,shallow
Siganus_canaliculatus,Siganidae,0,1,1,50,shallow
Siganus_corallinus,Siganidae,0,1,3,30,shallow
Siganus_doliatus,Siganidae,0,1,2,15,shallow
Siganus_fuscescens,Siganidae,0,1,1,50,shallow
Siganus_guttatus,Siganidae,0,1,0,25,shallow
Siganus_javus,Siganidae,0,1,0,20,shallow
Siganus_lineatus,Siganidae,0,1,0,25,shallow
Siganus_luridus,Siganidae,0,1,2,40,shallow
Siganus_magnificus,Siganidae,0,1,2,30,shallow
Siganus_puellus,Siganidae,0,1,1,30,shallow
Siganus_punctatissimus,Siganidae,0,1,12,30,shallow
Siganus_punctatus,Siganidae,0,1,1,40,shallow
Siganus_randalli,Siganidae,0,1,1,15,shallow
Siganus_rivulatus,Siganidae,0,1,1,30,shallow
Siganus_spinus,Siganidae,0,1,1,50,shallow
Siganus_sutor,Siganidae,0,1,1,50,shallow
Siganus_vermiculatus,Siganidae,0,1,0,20,shallow
Sillaginodes_punctatus,Sillaginidae,0,1,2,200,intermediate
Sillaginopodys_chondropus,Sillaginidae,0,1,0,5,shallow
Sillago_aeolus,Sillaginidae,0,1,0,60,shallow
Sillago_analis,Sillaginidae,0,1,0,10,shallow
Sillago_asiatica,Sillaginidae,0,1,10,50,shallow
Sillago_bassensis,Sillaginidae,0,1,1,60,shallow
Sillago_ciliata,Sillaginidae,0,1,0,46,shallow
Sillago_flindersi,Sillaginidae,0,1,1,180,shallow
Sillago_ingenuua,Sillaginidae,0,1,20,50,shallow
Sillago_japonica,Sillaginidae,0,1,0,30,shallow
Sillago_maculata,Sillaginidae,0,1,0,50,shallow
Sillago_parvisquamis,Sillaginidae,0,1,0,30,shallow
Sillago_robusta,Sillaginidae,0,1,10,70,shallow
Sillago_sihama,Sillaginidae,0,1,0,60,shallow
Sillago_vincenti,Sillaginidae,0,1,0,10,shallow
Aseraggodes_heemstrai,Soleidae,0,1,15,39,shallow
Aseraggodes_kobensis,Soleidae,0,1,80,100,shallow
Austroglossus_microlepis,Soleidae,0,1,100,400,intermediate
Austroglossus_pectoralis,Soleidae,0,1,10,400,intermediate
Bathysolea_profundicola,Soleidae,0,1,200,1350,deep
Buglossidium_luteum,Soleidae,0,1,5,450,intermediate
Dicologlossa_cuneata,Soleidae,0,1,10,460,intermediate
Dicologlossa_hexophthalma,Soleidae,0,1,1,150,shallow
Microchirus_boscanion,Soleidae,0,1,10,460,intermediate
Microchirus_ocellatus,Soleidae,0,1,30,300,intermediate
Microchirus_variegatus,Soleidae,0,1,20,400,intermediate
Monochirus_hispidus,Soleidae,0,1,10,250,intermediate
Pardachirus_marmoratus,Soleidae,0,1,1,15,shallow
Pardachirus_morrowi,Soleidae,0,1,1,10,shallow
Pegusa_impar,Soleidae,0,1,5,80,shallow
Pegusa_lascaris,Soleidae,0,1,5,350,intermediate
Pseudaesopia_japonica,Soleidae,0,1,1,68,shallow
Solea_senegalensis,Soleidae,0,1,12,65,shallow
Solea_solea,Soleidae,0,1,0,150,shallow
Soleichthys_heterorhinos,Soleidae,0,1,0,10,shallow
Synaptura_lusitanica_lusitanica,Soleidae,0,1,0,60,shallow
Synapturichthys_kleinii,Soleidae,0,1,20,460,intermediate
Zebrias_fasciatus,Soleidae,0,1,8,100,shallow
Zebrias_zebra,Soleidae,0,1,5,40,shallow
Acanthopagrus_bifasciatus,Sparidae,0,1,2,20,shallow
Archosargus_rhomboidalis,Sparidae,0,1,1,40,shallow
Argyrops_spinifer,Sparidae,0,1,1,450,intermediate
Argyrozona_argyrozona,Sparidae,0,1,20,200,intermediate
Boops_boops,Sparidae,0,1,0,350,intermediate
Calamus_brachysomus,Sparidae,0,1,3,80,shallow
Calamus_calamus,Sparidae,0,1,1,75,shallow
Calamus_nodosus,Sparidae,0,1,7,90,shallow
Calamus_penna,Sparidae,0,1,3,87,shallow
Cheimerius_nufar,Sparidae,0,1,20,300,intermediate
Chrysoblephus_anglicus,Sparidae,0,1,20,100,shallow
Chrysoblephus_cristiceps,Sparidae,0,1,30,100,shallow
Chrysoblephus_gibbiceps,Sparidae,0,1,20,50,shallow
Chrysoblephus_puniceus,Sparidae,0,1,10,100,shallow
Cymatoceps_nasutus,Sparidae,0,1,1,80,shallow
Dentex_angolensis,Sparidae,0,1,15,300,intermediate
Dentex_dentex,Sparidae,0,1,0,200,intermediate
Dentex_gibbosus,Sparidae,0,1,20,220,intermediate
Dentex_macrophthalmus,Sparidae,0,1,30,500,intermediate
Dentex_maroccanus,Sparidae,0,1,20,500,intermediate
Diplodus_annularis,Sparidae,0,1,0,90,shallow
Diplodus_holbrookii,Sparidae,0,1,1,28,shallow
Diplodus_noct,Sparidae,0,1,1,8,shallow
Diplodus_puntazzo,Sparidae,0,1,0,150,shallow
Diplodus_sargus_sargus,Sparidae,0,1,0,50,shallow
Diplodus_vulgaris,Sparidae,0,1,0,160,shallow
Evynnis_cardinalis,Sparidae,0,1,0,100,shallow
Gymnocrotaphus_curvidens,Sparidae,0,1,1,80,shallow
Lithognathus_mormyrus,Sparidae,0,1,0,150,shallow
Pachymetopon_aeneum,Sparidae,0,1,20,50,shallow
Pagellus_bogaraveo,Sparidae,0,1,150,700,intermediate
Pagrus_caeruleostictus,Sparidae,0,1,1,200,intermediate
Pagrus_pagrus,Sparidae,0,1,0,250,intermediate
Polyamblyodon_germanum,Sparidae,0,1,40,80,shallow
Polysteganus_praeorbitalis,Sparidae,0,1,20,100,shallow
Pterogymnus_laniarius,Sparidae,0,1,20,150,shallow
Rhabdosargus_sarba,Sparidae,0,1,0,60,shallow
Sarpa_salpa,Sparidae,0,1,5,70,shallow
Sparidentex_hasta,Sparidae,0,1,1,50,shallow
Sparodon_durbanensis,Sparidae,0,1,0,80,shallow
Sparus_aurata,Sparidae,0,1,1,150,shallow
Spicara_alta,Sparidae,0,1,100,300,intermediate
Spicara_australis,Sparidae,0,1,80,400,intermediate
Spicara_axillaris,Sparidae,0,1,20,160,shallow
Spicara_maena,Sparidae,0,1,30,130,shallow
Spicara_smaris,Sparidae,0,1,15,328,intermediate
Spondyliosoma_cantharus,Sparidae,0,1,5,300,intermediate
Virididentex_acromegalus,Sparidae,0,1,40,60,shallow
Sphyraena_argentea,Sphyraenidae,0,1,0,18,shallow
Sphyraena_barracuda,Sphyraenidae,0,1,1,100,shallow
Sphyraena_borealis,Sphyraenidae,0,1,10,65,shallow
Sphyraena_ensis,Sphyraenidae,0,1,10,60,shallow
Sphyraena_flavicauda,Sphyraenidae,0,1,2,25,shallow
Sphyraena_forsteri,Sphyraenidae,0,1,6,300,intermediate
Sphyraena_guachancho,Sphyraenidae,0,1,0,100,shallow
Sphyraena_helleri,Sphyraenidae,0,1,10,104,shallow
Sphyraena_idiastes,Sphyraenidae,0,1,3,24,shallow
Sphyraena_jello,Sphyraenidae,0,1,20,200,intermediate
Sphyraena_obtusata,Sphyraenidae,0,1,5,200,intermediate
Sphyraena_picudilla,Sphyraenidae,0,1,1,65,shallow
Sphyraena_pinguis,Sphyraenidae,0,1,3,6,shallow
Sphyraena_putnamae,Sphyraenidae,0,1,3,20,shallow
Sphyraena_sphyraena,Sphyraenidae,0,1,0,100,shallow
Steindachneria_argentea,Steindachneriidae,0,1,400,500,intermediate
Acanthochaenus_luetkenii,Stephanoberycidae,0,1,1655,5397,deep
Argyropelecus_aculeatus,Sternoptychidae,0,1,100,2056,deep
Argyropelecus_affinis,Sternoptychidae,0,1,1,3872,deep
Argyropelecus_gigas,Sternoptychidae,0,1,300,1000,deep
Argyropelecus_hemigymnus,Sternoptychidae,0,1,0,2400,deep
Argyropelecus_lychnus,Sternoptychidae,0,1,200,700,intermediate
Argyropelecus_olfersii,Sternoptychidae,0,1,100,800,intermediate
Argyropelecus_sladeni,Sternoptychidae,0,1,0,2926,deep
Danaphos_oculatus,Sternoptychidae,0,1,183,914,intermediate
Maurolicus_japonicus,Sternoptychidae,0,1,50,400,intermediate
Maurolicus_muelleri,Sternoptychidae,0,1,271,1524,deep
Maurolicus_walvisensis,Sternoptychidae,0,1,0,50,shallow
Maurolicus_weitzmani,Sternoptychidae,0,1,0,100,shallow
Polyipnus_asteroides,Sternoptychidae,0,1,366,732,intermediate
Polyipnus_clarus,Sternoptychidae,0,1,0,833,intermediate
Polyipnus_matsubarai,Sternoptychidae,0,1,20,500,intermediate
Polyipnus_polli,Sternoptychidae,0,1,250,600,intermediate
Polyipnus_stereope,Sternoptychidae,0,1,150,280,intermediate
Sternoptyx_diaphana,Sternoptychidae,0,1,400,3676,deep
Sternoptyx_obscura,Sternoptychidae,0,1,500,2700,deep
Sternoptyx_pseudobscura,Sternoptychidae,0,1,800,2000,deep
Valenciennellus_tripunctulatus,Sternoptychidae,0,1,100,1000,deep
Acantholumpenus_mackayi,Stichaeidae,0,1,0,200,intermediate
Alectrias_alectrolophus,Stichaeidae,0,1,0,100,shallow
Alectrias_benjamini,Stichaeidae,0,1,0,20,shallow
Anisarchus_macrops,Stichaeidae,0,1,25,300,intermediate
Anisarchus_medius,Stichaeidae,0,1,10,300,intermediate
Anoplarchus_insignis,Stichaeidae,0,1,1,30,shallow
Anoplarchus_purpurescens,Stichaeidae,0,1,1,30,shallow
Askoldia_variegata,Stichaeidae,0,1,2,140,shallow
Bryozoichthys_lysimus,Stichaeidae,0,1,45,490,intermediate
Bryozoichthys_marjorius,Stichaeidae,0,1,75,380,intermediate
Cebidichthys_violaceus,Stichaeidae,0,1,0,24,shallow
Chirolophis_nugator,Stichaeidae,0,1,20,80,shallow
Ernogrammus_hexagrammus,Stichaeidae,0,1,0,142,shallow
Esselenichthys_carli,Stichaeidae,0,1,1,26,shallow
Eumesogrammus_praecisus,Stichaeidae,0,1,5,400,intermediate
Kasatkia_memorabilis,Stichaeidae,0,1,6,70,shallow
Kasatkia_seigeli,Stichaeidae,0,1,6,26,shallow
Leptoclinus_maculatus,Stichaeidae,0,1,2,607,intermediate
Leptostichaeus_pumilus,Stichaeidae,0,1,2,100,shallow
Lumpenella_longirostris,Stichaeidae,0,1,25,1140,deep
Lumpenus_fabricii,Stichaeidae,0,1,0,235,intermediate
Lumpenus_lampretaeformis,Stichaeidae,0,1,30,373,intermediate
Lumpenus_sagitta,Stichaeidae,0,1,0,425,intermediate
Opisthocentrus_ocellatus,Stichaeidae,0,1,0,335,intermediate
Opisthocentrus_tenuis,Stichaeidae,0,1,1,300,intermediate
Opisthocentrus_zonope,Stichaeidae,0,1,0,70,shallow
Poroclinus_rothrocki,Stichaeidae,0,1,46,128,shallow
Stichaeopsis_epallax,Stichaeidae,0,1,9,200,intermediate
Stichaeus_grigorjewi,Stichaeidae,0,1,258,300,intermediate
Stichaeus_nozawae,Stichaeidae,0,1,5,120,shallow
Stichaeus_punctatus_punctatus,Stichaeidae,0,1,0,100,shallow
Xenolumpenus_longipterus,Stichaeidae,0,1,167,300,intermediate
Xiphister_mucosus,Stichaeidae,0,1,0,18,shallow
Aristostomias_polydactylus,Stomiidae,0,1,25,1100,deep
Aristostomias_scintillans,Stomiidae,0,1,0,1219,deep
Aristostomias_tittmanni,Stomiidae,0,1,15,2000,deep
Astronesthes_gemmifer,Stomiidae,0,1,0,2400,deep
Astronesthes_macropogon,Stomiidae,0,1,0,2000,deep
Astronesthes_similus,Stomiidae,0,1,0,850,intermediate
Bathophilus_pawneei,Stomiidae,0,1,100,3000,deep
Bathophilus_vaillanti,Stomiidae,0,1,0,4900,deep
Borostomias_antarcticus,Stomiidae,0,1,300,2630,deep
Borostomias_elucens,Stomiidae,0,1,500,2500,deep
Borostomias_panamensis,Stomiidae,0,1,500,1800,deep
Chauliodus_danae,Stomiidae,0,1,0,500,intermediate
Chauliodus_macouni,Stomiidae,0,1,25,4390,deep
Chauliodus_sloani,Stomiidae,0,1,200,4700,deep
Echiostoma_barbatum,Stomiidae,0,1,30,4200,deep
Eustomias_jimcraddocki,Stomiidae,0,1,0,809,intermediate
Flagellostomias_boureei,Stomiidae,0,1,0,3000,deep
Grammatostomias_flagellibarba,Stomiidae,0,1,0,1281,deep
Heterophotus_ophistoma,Stomiidae,0,1,790,1420,deep
Idiacanthus_antrostomus,Stomiidae,0,1,0,1103,deep
Idiacanthus_atlanticus,Stomiidae,0,1,1239,2000,deep
Idiacanthus_fasciola,Stomiidae,0,1,0,2000,deep
Leptostomias_gladiator,Stomiidae,0,1,0,5000,deep
Malacosteus_niger,Stomiidae,0,1,500,3886,deep
Melanostomias_margaritifer,Stomiidae,0,1,70,100,shallow
Neonesthes_capensis,Stomiidae,0,1,70,1650,deep
Pachystomias_microdon,Stomiidae,0,1,660,4000,deep
Photonectes_braueri,Stomiidae,0,1,0,1000,deep
Photonectes_margarita,Stomiidae,0,1,808,5087,deep
Rhadinesthes_decimus,Stomiidae,0,1,0,4900,deep
Stomias_affinis,Stomiidae,0,1,0,3182,deep
Stomias_atriventer,Stomiidae,0,1,100,1500,deep
Stomias_boa_boa,Stomiidae,0,1,200,2173,deep
Stomias_gracilis,Stomiidae,0,1,200,1250,deep
Tactostoma_macropus,Stomiidae,0,1,30,2000,deep
Thysanactis_dentex,Stomiidae,0,1,100,1000,deep
Pampus_argenteus,Stromateidae,0,1,5,110,shallow
Peprilus_burti,Stromateidae,0,1,2,275,intermediate
Peprilus_paru,Stromateidae,0,1,15,136,shallow
Peprilus_simillimus,Stromateidae,0,1,9,91,shallow
Stromateus_brasiliensis,Stromateidae,0,1,22,133,shallow
Stromateus_fiatola,Stromateidae,0,1,10,70,shallow
Stylephorus_chordatus,Stylephoridae,0,1,300,800,intermediate
Sudis_atrox,Sudidae,0,1,30,2250,deep
Symphysanodon_berryi,Symphysanodontidae,0,1,101,476,intermediate
Symphysanodon_octoactinus,Symphysanodontidae,0,1,155,640,intermediate
Inimicus_didactylus,Synanceiidae,0,1,5,80,shallow
Inimicus_sinensis,Synanceiidae,0,1,5,90,shallow
Minous_trachycephalus,Synanceiidae,0,1,10,50,shallow
Synanceia_verrucosa,Synanceiidae,0,1,0,30,shallow
Diastobranchus_capensis,Synaphobranchidae,0,1,183,2000,deep
Dysomma_anguillare,Synaphobranchidae,0,1,30,270,intermediate
Histiobranchus_bathybius,Synaphobranchidae,0,1,295,5440,deep
Ilyophis_brunneus,Synaphobranchidae,0,1,450,3120,deep
Meadia_abyssalis,Synaphobranchidae,0,1,100,329,intermediate
Simenchelys_parasitica,Synaphobranchidae,0,1,136,2620,deep
Synaphobranchus_affinis,Synaphobranchidae,0,1,290,2400,deep
Synaphobranchus_kaupii,Synaphobranchidae,0,1,120,4800,deep
Choeroichthys_brachysoma,Syngnathidae,0,1,2,25,shallow
Corythoichthys_amplexus,Syngnathidae,0,1,0,31,shallow
Corythoichthys_haematopterus,Syngnathidae,0,1,0,21,shallow
Corythoichthys_intestinalis,Syngnathidae,0,1,20,68,shallow
Corythoichthys_schultzi,Syngnathidae,0,1,2,30,shallow
Cosmocampus_albirostris,Syngnathidae,0,1,0,50,shallow
Cosmocampus_elucens,Syngnathidae,0,1,1,345,intermediate
Doryrhamphus_excisus_excisus,Syngnathidae,0,1,2,50,shallow
Dunckerocampus_dactyliophorus,Syngnathidae,0,1,5,56,shallow
Dunckerocampus_pessuliferus,Syngnathidae,0,1,1,44,shallow
Entelurus_aequoreus,Syngnathidae,0,1,5,100,shallow
Hippocampus_abdominalis,Syngnathidae,0,1,0,104,shallow
Hippocampus_angustus,Syngnathidae,0,1,3,63,shallow
Hippocampus_barbouri,Syngnathidae,0,1,6,12,shallow
Hippocampus_bargibanti,Syngnathidae,0,1,16,40,shallow
Hippocampus_biocellatus,Syngnathidae,0,1,0,20,shallow
Hippocampus_comes,Syngnathidae,0,1,15,30,shallow
Hippocampus_erectus,Syngnathidae,0,1,1,73,shallow
Hippocampus_fuscus,Syngnathidae,0,1,0,10,shallow
Hippocampus_guttulatus,Syngnathidae,0,1,1,20,shallow
Hippocampus_histrix,Syngnathidae,0,1,1,82,shallow
Hippocampus_ingens,Syngnathidae,0,1,0,60,shallow
Hippocampus_kuda,Syngnathidae,0,1,0,68,shallow
Hippocampus_queenslandicus,Syngnathidae,0,1,20,63,shallow
Hippocampus_reidi,Syngnathidae,0,1,0,55,shallow
Hippocampus_subelongatus,Syngnathidae,0,1,1,25,shallow
Hippocampus_trimaculatus,Syngnathidae,0,1,0,100,shallow
Hippocampus_whitei,Syngnathidae,0,1,1,46,shallow
Hippocampus_zosterae,Syngnathidae,0,1,0,5,shallow
Idiotropiscis_lumnitzeri,Syngnathidae,0,1,6,30,shallow
Kaupus_costatus,Syngnathidae,0,1,0,50,shallow
Microphis_brachyurus,Syngnathidae,1,1,0,5,shallow
Nerophis_lumbriciformis,Syngnathidae,0,1,0,30,shallow
Nerophis_ophidion,Syngnathidae,1,1,2,15,shallow
Phycodurus_eques,Syngnathidae,0,1,4,30,shallow
Phyllopteryx_taeniolatus,Syngnathidae,0,1,0,50,shallow
Solegnathus_lettiensis,Syngnathidae,0,1,146,180,shallow
Stigmatopora_narinosa,Syngnathidae,0,1,1,5,shallow
Stigmatopora_nigra,Syngnathidae,0,1,1,35,shallow
Syngnathoides_biaculeatus,Syngnathidae,0,1,0,10,shallow
Syngnathus_abaster,Syngnathidae,1,1,0,5,shallow
Syngnathus_acus,Syngnathidae,0,1,0,110,shallow
Syngnathus_fuscus,Syngnathidae,1,1,5,366,intermediate
Syngnathus_leptorhynchus,Syngnathidae,0,1,0,5,shallow
Syngnathus_rostellatus,Syngnathidae,0,1,0,15,shallow
Syngnathus_scovelli,Syngnathidae,1,1,0,6,shallow
Syngnathus_typhle,Syngnathidae,0,1,1,20,shallow
Vanacampus_margaritifer,Syngnathidae,0,1,0,10,shallow
Vanacampus_phillipi,Syngnathidae,0,1,0,24,shallow
Vanacampus_poecilolaemus,Syngnathidae,0,1,1,11,shallow
Saurida_gracilis,Synodontidae,0,1,0,135,shallow
Saurida_nebulosa,Synodontidae,0,1,0,100,shallow
Saurida_undosquamis,Synodontidae,0,1,1,350,intermediate
Synodus_binotatus,Synodontidae,0,1,1,88,shallow
Synodus_dermatogenys,Synodontidae,0,1,1,91,shallow
Synodus_foetens,Synodontidae,0,1,0,200,intermediate
Synodus_hoshinonis,Synodontidae,0,1,60,96,shallow
Synodus_indicus,Synodontidae,0,1,20,100,shallow
Synodus_intermedius,Synodontidae,0,1,3,320,intermediate
Synodus_jaculum,Synodontidae,0,1,2,100,shallow
Synodus_kaianus,Synodontidae,0,1,48,326,intermediate
Synodus_lacertinus,Synodontidae,0,1,1,27,shallow
Synodus_lucioceps,Synodontidae,0,1,1,229,intermediate
Synodus_saurus,Synodontidae,0,1,1,400,intermediate
Synodus_synodus,Synodontidae,0,1,0,144,shallow
Synodus_ulae,Synodontidae,0,1,1,121,shallow
Synodus_variegatus,Synodontidae,0,1,3,121,shallow
Terapon_jarbua,Terapontidae,1,1,20,350,intermediate
Terapon_puta,Terapontidae,1,1,0,30,shallow
Dibrachichthys_melanurus,Tetrabrachiidae,0,1,6,146,shallow
Tetragonurus_atlanticus,Tetragonuridae,0,1,0,800,intermediate
Tetragonurus_cuvieri,Tetragonuridae,0,1,1,800,intermediate
Arothron_firmamentum,Tetraodontidae,0,1,10,360,intermediate
Arothron_hispidus,Tetraodontidae,0,1,1,50,shallow
Arothron_immaculatus,Tetraodontidae,0,1,3,30,shallow
Arothron_manilensis,Tetraodontidae,0,1,2,20,shallow
Arothron_mappa,Tetraodontidae,0,1,4,30,shallow
Arothron_meleagris,Tetraodontidae,0,1,1,73,shallow
Arothron_nigropunctatus,Tetraodontidae,0,1,3,25,shallow
Arothron_reticularis,Tetraodontidae,0,1,1,25,shallow
Arothron_stellatus,Tetraodontidae,0,1,3,58,shallow
Canthigaster_amboinensis,Tetraodontidae,0,1,1,16,shallow
Canthigaster_bennetti,Tetraodontidae,0,1,1,15,shallow
Canthigaster_compressa,Tetraodontidae,0,1,2,25,shallow
Canthigaster_coronata,Tetraodontidae,0,1,6,165,shallow
Canthigaster_figueiredoi,Tetraodontidae,0,1,1,35,shallow
Canthigaster_jactator,Tetraodontidae,0,1,1,30,shallow
Canthigaster_janthinoptera,Tetraodontidae,0,1,1,30,shallow
Canthigaster_leoparda,Tetraodontidae,0,1,30,50,shallow
Canthigaster_natalensis,Tetraodontidae,0,1,0,15,shallow
Canthigaster_papua,Tetraodontidae,0,1,6,50,shallow
Canthigaster_punctatissima,Tetraodontidae,0,1,3,21,shallow
Canthigaster_rivulata,Tetraodontidae,0,1,0,350,intermediate
Canthigaster_rostrata,Tetraodontidae,0,1,1,40,shallow
Canthigaster_smithae,Tetraodontidae,0,1,20,40,shallow
Canthigaster_solandri,Tetraodontidae,0,1,10,36,shallow
Canthigaster_valentini,Tetraodontidae,0,1,1,55,shallow
Chelonodon_patoca,Tetraodontidae,1,1,4,60,shallow
Colomesus_psittacus,Tetraodontidae,1,1,1,40,shallow
Lagocephalus_laevigatus,Tetraodontidae,0,1,10,180,shallow
Lagocephalus_sceleratus,Tetraodontidae,0,1,18,100,shallow
Sphoeroides_annulatus,Tetraodontidae,0,1,10,60,shallow
Sphoeroides_dorsalis,Tetraodontidae,0,1,18,100,shallow
Sphoeroides_lispus,Tetraodontidae,0,1,5,20,shallow
Sphoeroides_lobatus,Tetraodontidae,0,1,10,60,shallow
Sphoeroides_maculatus,Tetraodontidae,0,1,10,183,shallow
Sphoeroides_nephelus,Tetraodontidae,0,1,0,11,shallow
Sphoeroides_pachygaster,Tetraodontidae,0,1,50,480,intermediate
Sphoeroides_spengleri,Tetraodontidae,0,1,2,70,shallow
Sphoeroides_tyleri,Tetraodontidae,0,1,10,80,shallow
Torquigener_flavimaculosus,Tetraodontidae,0,1,3,57,shallow
Torquigener_hypselogeneion,Tetraodontidae,0,1,18,22,shallow
